ticker,secShortName,return20
001053,南方创新经济灵活配置混合,0.0173199635369
000118,广发聚鑫债券-A,0.0174648901692
000119,广发聚鑫债券-C,0.0174939467312
001204,东方红稳健精选混合-C,0.0175
000075,华夏恒生ETF联接-USD-现汇,0.0175925925926
000781,国投岁增利一年定开债券-A,0.017618415228
000778,鹏华先进制造股票,0.017687934302
000413,国开岁月鎏金定开信用债-C,0.0179298465393
000413,国开岁月鎏金定开信用债-C,0.0179298465393
000055,广发纳斯达克100指数-USD-现汇,0.0179399938138
001182,易方达安心回馈混合,0.0180623973727
000850,汇丰晋信双核策略混合-C,0.018467954128
000739,平安大华新鑫先锋混合-A,0.0186335403727
001159,大成景秀灵活配置混合-A,0.018691588785
001203,东方红稳健精选混合-A,0.0187234042553
000412,国开岁月鎏金定开信用债-A,0.0187717265353
000412,国开岁月鎏金定开信用债-A,0.0187717265353
000849,汇丰晋信双核策略混合-A,0.0188322040654
000953,国泰睿吉灵活配置混合-A,0.0188356164384
000900,新华阿鑫一号保本混合,0.018934729064
000900,新华阿鑫一号保本混合,0.018934729064
000214,广发成长优选混合,0.0190007037298
000242,景顺长城策略精选,0.0190105359597
000408,民生加银城镇化混合,0.0191428087413
000545,中邮核心竞争力灵活配置混合,0.0191780821918
001181,南方改革机遇灵活配置混合,0.0193965517241
000711,嘉实医疗保健股票,0.0195195195195
000929,博时黄金ETF-D,0.0195338586884
000532,景顺长城优势企业混合,0.0195439739414
000954,国泰睿吉灵活配置混合-C,0.0195903829029
001265,国泰兴益灵活配置混合-A,0.0196428571429
000264,博时内需增长混合,0.0197633434038
001333,大成景鹏灵活配置混合-A,0.0197764402408
000813,鑫元合享分级债券,0.0198151950719
000813,鑫元合享分级债券,0.0198151950719
001035,中银恒利半年定开债券,0.0198286002353
000076,华夏恒生ETF联接-USD-现钞,0.0199350950394
001310,华泰柏瑞行业竞争优势灵活配置混合,0.019958166289
001198,东方惠新灵活配置混合-A,0.0200550181915
001154,北信瑞丰平安中国主题灵活配置混合,0.0200956937799
000524,上投摩根民生需求股票,0.0201984408221
000041,华夏全球股票,0.0202224469161
000238,国投岁添利一年债券-C,0.0205944112421
000931,国寿安保尊益信用纯债一年定开债券,0.0207192405988
000931,国寿安保尊益信用纯债一年定开债券,0.0207192405988
001284,红塔红土盛金新动力灵活配置混合-C,0.0208430694457
001263,大成景穗灵活配置混合-A,0.0209854014599
001283,红塔红土盛金新动力灵活配置混合-A,0.0210636260771
001000,中欧明睿新起点混合,0.0210727969349
000418,景顺长城成长之星,0.0213936430318
000237,国投岁添利一年债券-A,0.021443430949
000165,国投策略精选混合,0.0214786544777
000934,国富大中华精选混合,0.0215139442231
000238,国投岁添利一年债券-C,0.0215844785772
000986,太平灵活配置混合,0.0217391304348
000480,东方红新动力灵活配置混合,0.0218301189988
000511,国泰国策驱动灵活配置混合-A,0.021847690387
001185,安信动态策略灵活配置混合-A,0.0218757857682
001246,兴银长乐半年定开债券,0.0219024926686
001246,兴银长乐半年定开债券,0.0219024926686
000598,长盛生态环境主题灵活配置混合,0.021926910299
000928,中融国企改革灵活配置混合,0.0219435736677
000762,汇添富绝对收益策略定期开放混合,0.0219560878244
000512,国泰结构转型灵活配置混合-A,0.0220264317181
000892,九泰天宝灵活配置混合-A,0.0220913107511
001017,泰达宏利改革动力量化策略灵活配置混合-A,0.0220986891771
001322,东吴新趋势价值线灵活配置混合,0.0222882615156
001327,鹏华弘华灵活配置混合-A,0.0223813786929
001328,鹏华弘华灵活配置混合-C,0.0223974763407
000237,国投岁添利一年债券-A,0.0224251161301
000354,长盛城镇化主题混合,0.0226204029105
000520,上银新兴价值成长混合,0.0227757208572
000684,长盛养老健康产业灵活配置混合,0.0228166797797
001133,广发中证全指可选消费ETF联接-A,0.0230380682518
000729,建信中小盘先锋股票,0.0232722143865
000977,长城环保主题灵活配置混合,0.0235897435897
001312,华安新优选灵活配置混合-A,0.0236071765817
000926,中信建投睿信灵活配置混合-A,0.0238341968912
000609,华商新量化灵活配置混合,0.0238814993954
000536,前海开源可转债债券,0.0239611260054
000972,新华万银多元策略灵活配置混合,0.0239693192713
001149,汇丰晋信恒生A股行业龙头指数-C,0.0240569558477
000172,华泰柏瑞量化增强混合-A,0.0246732152525
000728,工银目标收益一年定开债券,0.0248623853211
000011,华夏大盘精选混合,0.0249447086685
000042,中证财通ESG100-A,0.0249754540992
000547,建信健康民生混合,0.0251026928343
001320,工银丰盈回报灵活配置混合,0.0251162790698
000363,国泰聚信价值优势灵活配置混合-C,0.0252877649882
000546,兴业定开债券-A,0.0252922930088
001306,中欧永裕混合-A,0.0256124721604
001202,东方红领先精选灵活配置混合,0.0256183745583
001188,鹏华改革红利股票,0.0256723716381
000728,工银目标收益一年定开债券,0.0258034894399
000362,国泰聚信价值优势灵活配置混合-A,0.02582958827
000906,广发全球精选股票-USD-现汇,0.0259308510638
001230,鹏华医药科技股票,0.0260521042084
001307,中欧永裕混合-C,0.0261066969353
000556,国投新机遇混合-A,0.0261856270003
000546,兴业定开债券-A,0.026271793647
000628,大成高新技术产业股票,0.026334026334
000825,圆信永丰双红利灵活配置混合-C,0.0264088447249
001143,华商量化进取灵活配置混合,0.0264993026499
000553,中加纯债一年定开债券-C,0.0265180630284
001113,南方大数据100指数-A,0.0265427259492
000431,鹏华品牌传承混合,0.0265459567286
001076,易方达改革红利混合,0.0266159695817
000557,国投新机遇混合-C,0.0266706178693
000526,国泰浓益灵活配置混合-A,0.0269482884195
000824,圆信永丰双红利灵活配置混合-A,0.0271540019827
001040,新华策略精选股票,0.0274261603376
000553,中加纯债一年定开债券-C,0.0274657639637
000552,中加纯债一年定开债券-A,0.0275138709432
000593,易方达标普消费品指数增强-USD,0.0275380189067
000845,国投信息消费灵活配置混合,0.02756765843
000534,长盛高端装备制造灵活配置混合,0.0276862228082
001004,新华稳健回报灵活配置混合发起式,0.0281329923274
001016,华夏沪深300指数增强-C,0.0282227307399
000743,红塔红土盛世普益灵活配置混合,0.0282267602302
001339,兴银鼎新灵活配置混合,0.0283141477906
000311,景顺长城沪深300指数增强,0.028401323043
000458,英大领先回报混合,0.0285115870549
000552,中加纯债一年定开债券-A,0.028530127815
000867,华宝兴业品质生活股票,0.0286715514495
000939,中银研究精选灵活配置混合,0.0288728484175
001179,德邦大健康灵活配置混合,0.0290107637109
000313,华安沪深300增强-C,0.029221142027
000373,华安中证细分医药ETF联接-A,0.0292921074044
001015,华夏沪深300指数增强-A,0.0293896006029
001008,工银国企改革主题股票,0.0295566502463
000312,华安沪深300增强-A,0.0295579959569
000706,中邮多策略灵活配置混合,0.0296712109062
000376,华安中证细分医药ETF联接-C,0.0296784830998
000335,安信永利信用-C,0.0297403497958
000335,安信永利信用-C,0.0297403497958
001277,博时国企改革主题股票,0.0299401197605
001340,华泰柏瑞惠利灵活配置混合-A,0.0302375809935
001171,工银养老产业股票,0.0304347826087
000646,华润元大医疗保健量化混合,0.0305532617671
001051,华夏上证50ETF联接,0.0305775764439
000597,中海积极收益灵活配置混合,0.0307551258543
001219,上投动态多因子策略灵活配置,0.0309278350515
000310,安信永利信用-A,0.0311289955205
000310,安信永利信用-A,0.0311289955205
001272,兴业聚利灵活配置混合,0.03125
000884,民生加银优选股票,0.0312771503041
000772,景顺长城中国回报灵活配置混合,0.0312989045383
001220,民生加银研究精选灵活配置混合,0.0317848410758
001036,嘉实企业变革股票,0.0320512820513
001075,宝盈转型动力灵活配置混合,0.0322108345534
000854,鹏华养老产业股票,0.0323715693174
001275,中邮创新优势灵活配置混合,0.0323741007194
000051,华夏沪深300ETF联接,0.0324189526185
001162,前海开源优势蓝筹股票-A,0.0324483775811
000835,华润元大富时中国A50指数,0.0325097529259
000176,嘉实沪深300指数研究增强,0.03265438086
001341,华泰柏瑞惠利灵活配置混合-C,0.0328054298643
000996,中银新动力股票,0.0328282828283
000259,农银区间收益混合,0.0329272934907
000496,长安产业精选灵活配置混合-A,0.033033033033
000961,天弘沪深300指数,0.0333118615993
001323,东吴移动互联灵活配置混合-A,0.0334538878843
000968,广发养老指数-A,0.03347528969
000946,华夏医疗健康混合型发起式-C,0.0336071695295
001237,博时上证50ETF联接,0.0338099988915
000945,华夏医疗健康混合型发起式-A,0.0339233038348
000815,鑫元合享分级债券-B,0.0340505144995
000815,鑫元合享分级债券-B,0.0340505144995
001305,九泰天富改革新动力灵活配置混合,0.034188034188
000894,中欧睿达定开混合,0.0342105263158
000531,东吴阿尔法灵活配置混合,0.0342105263158
000432,中银优秀企业混合,0.0343915343915
001196,东方鼎新灵活配置混合-A,0.0343984792251
001291,大摩量化多策略股票,0.0344456404736
000059,国联安医药100,0.0347309573725
000083,汇添富消费行业混合,0.0348535409714
001152,融通新区域新经济灵活配置混合,0.0349514563107
000894,中欧睿达定开混合,0.0351185250219
000975,华夏MSCI中国A股ETF联接,0.0353053435115
000866,华宝兴业高端制造股票,0.0353413654618
001140,工银总回报灵活配置混合,0.0354535974974
001074,华泰柏瑞量化驱动灵活配置混合,0.0354904129794
000688,景顺长城研究精选股票,0.0355301658074
001348,大摩新机遇灵活配置混合,0.0355515041021
001180,广发中证全指医药卫生ETF联接-A,0.0360811504879
000251,工银金融地产混合,0.0361362537138
001255,长城改革红利灵活配置混合,0.0363636363636
000587,大成灵活配置混合,0.0364789849326
000613,国寿安保沪深300指数,0.0365258774539
001088,华宝兴业国策导向混合,0.0366013071895
001309,东方红睿逸定开混合,0.0367521367521
000567,广发聚祥灵活配置混合,0.0369047619048
000991,工银战略转型主题股票,0.0369318181818
000913,农银汇理医疗保健主题股票,0.0369893856546
000793,工银高端制造行业股票,0.037
000879,中海医药健康精选配置混合-C,0.037037037037
001118,华宝兴业事件驱动混合,0.0372928176796
000978,景顺长城量化精选股票,0.0374149659864
000523,国投医疗保健行业灵活配置混合,0.0375308017944
000554,中国梦灵活配置混合,0.0376850605653
000878,中海医药健康精选配置混合-A,0.0377516778523
000039,农银高增长混合,0.0378554021121
000805,中银新经济灵活配置混合,0.0379256965944
000717,融通转型三动力灵活配置混合,0.0381493506494
001178,前海开源再融资主题精选股票,0.0381938825053
001242,博时中证淘金大数据100指数-A,0.0382131324004
001243,博时中证淘金大数据100指数-I,0.0383125269049
000831,工银医疗保健行业股票,0.038317054846
001222,鹏华外延成长灵活配置混合,0.038418079096
001309,东方红睿逸定开混合,0.0385273972603
000656,前海开源沪深300指数,0.0386578642891
001244,华泰柏瑞量化智慧灵活配置混合,0.0388037567968
000976,长城新兴产业灵活配置混合,0.0389273356401
001103,前海开源工业革命4.0灵活配置混合,0.0393626991565
000827,广发中证百度百发策略100指数-E,0.039452919516
000826,广发中证百度百发策略100指数-A,0.0394610202117
000985,嘉实逆向策略股票,0.0395083406497
001208,诺安低碳经济股票,0.0397790055249
000057,中银消费主题混合,0.0397973950796
001047,光大保德信国企改革主题股票,0.0399636693915
000390,华商优势行业混合,0.0399961817488
001319,农银汇理信息传媒主题股票,0.0400212737668
001027,前海开源中证大农业指数增强,0.0400552486188
000689,前海开源新经济灵活配置混合,0.040404040404
001256,泓德优选成长混合,0.0407001810813
000423,前海开源事件驱动混合-A,0.0408673894912
001351,诺安中证500ETF联接,0.0410798122066
001321,兴业聚优灵活配置混合,0.0411764705882
001184,易方达新常态灵活配置混合,0.0415019762846
001039,嘉实先进制造股票,0.0415183867141
001092,广发纳斯达克生物科技指数-CNY,0.0416233090531
001128,宝盈新兴产业灵活配置混合,0.0418118466899
000339,长城医疗保健混合,0.0418381344307
000594,大摩进取优选股票,0.0419799498747
001056,北信瑞丰健康生活主题灵活配置混合,0.0419806243272
000767,华富国泰民安灵活配置混合,0.0422138836773
000877,华泰柏瑞量化优选配置混合,0.0422384601675
000577,安信价值精选股票,0.042569964525
000988,嘉实全球互联网股票-CNY,0.0426917510854
000940,富国中小盘精选混合,0.0429752066116
001112,东方红中国优势灵活配置混合,0.0430107526882
001267,泰达宏利蓝筹价值混合,0.0432
001224,中邮新思路灵活配置混合,0.0434782608696
000828,泰达宏利转型机遇股票,0.0436640654032
000082,嘉实研究阿尔法股票,0.0437567804928
001121,东方睿鑫热点挖掘灵活配置混合-C,0.0438559020362
000120,中银美丽中国混合,0.0439450108125
001210,天弘互联网灵活配置混合,0.0442762840122
001150,融通互联网传媒灵活配置混合,0.0445205479452
001120,东方睿鑫热点挖掘灵活配置混合-A,0.0447657444738
000974,安信消费医药主题股票,0.044776119403
000970,东方红睿元三年定开灵活配置混合,0.0450310559006
000761,国富健康优质生活股票,0.0450928381963
000279,华商红利优选混合,0.0452638031025
000963,兴业多策略灵活配置混合型发起式,0.0454545454545
000008,嘉实中证500ETF联接基金,0.0459729777154
000478,建信中证500指数增强,0.0461296225371
000619,东方红产业升级灵活配置混合,0.0461365341335
000584,新华鑫益灵活配置混合,0.0461801596351
000757,华富智慧城市灵活配置混合,0.0464614781415
001241,国寿安保中证500ETF联接,0.0467816288202
000962,天弘中证500指数型发起式,0.0467917077986
001052,华夏中证500ETF联接,0.0468277945619
000955,南方产业活力股票,0.0468883205456
000336,农银研究精选混合,0.0469531193392
001170,泰达宏利复兴伟业灵活配置混合,0.0470035252644
001050,汇添富成长多因子量化策略股票,0.0470162748644
000471,富国城镇发展股票,0.0470593493028
000966,中邮核心科技创新灵活配置混合,0.0470852017937
001214,华泰柏瑞中证500ETF联接,0.0470866141732
000433,安信鑫发优选混合,0.0472245236123
000960,招商医药健康产业股票,0.0473372781065
001105,信达澳银转型创新股票,0.0474860335196
000368,汇添富沪深300安中指数,0.0475835927982
000823,银华高端制造业灵活配置混合,0.047619047619
001252,中海进取收益灵活配置混合,0.0477975632615
000880,富国研究精选配置混合,0.0478723404255
001166,建信环保产业股票,0.0483660130719
001298,金鹰民族新兴灵活配置混合,0.0485252140818
001225,中邮趋势精选灵活配置混合,0.0485436893204
000061,华夏盛世精选混合,0.0486725663717
000017,财通可持续发展主题混合,0.0487388157007
000124,华宝兴业服务混合,0.048880170018
000535,长盛航天海工装备灵活配置混合,0.0490049912491
001030,天弘云端生活优选灵活配置混合,0.0491314493129
000056,建信消费升级混合,0.0494505494505
001064,广发中证环保产业指数-A,0.0495867768595
000904,银华回报灵活配置定开混合,0.0498523829608
000904,银华回报灵活配置定开混合,0.0498523829608
001227,中邮信息产业灵活配置混合,0.0502283105023
001144,大成互联网思维混合,0.0502512562814
000219,博时裕益混合,0.050403501573
001127,中银宏观策略灵活配置混合,0.050406504065
000001,华夏成长混合,0.051032235306
000893,工银创新动力股票,0.0512091038407
001297,平安大华智慧中国灵活配置混合,0.0514705882353
000409,鹏华环保产业股票,0.0515021459227
000886,北信瑞丰无限互联主题灵活配置混合,0.051946233548
001043,工银美丽城镇主题股票,0.0519480519481
000603,易方达创新驱动灵活配置混合,0.0522222222222
000586,景顺长城中小板创业板精选股票,0.0522742701969
001135,益民品质升级灵活配置混合,0.0523731587561
001349,富国改革动力混合,0.0526315789474
000021,华夏优势增长混合,0.0532949120969
001048,富国新兴产业股票,0.0536303630363
000541,华商创新成长灵活配置混合,0.0539249146758
001126,上投摩根卓越制造股票,0.0540166204986
001069,华泰柏瑞消费成长灵活配置混合,0.0540796963947
000209,信诚新兴产业混合,0.0545575515635
000652,博时裕隆灵活配置,0.0546306572944
000220,富国医疗保健行业混合,0.054892601432
000248,汇添富中证主要消费ETF联接,0.0549048924329
000136,民生加银策略精选混合,0.0553923625682
001223,鹏华文化传媒娱乐股票,0.0555004955401
000696,汇添富环保,0.0558002936858
001192,上投摩根整合驱动灵活配置混合,0.0559646539028
001163,银华中国梦30股票,0.0560846560847
001236,博时丝路主题股票,0.0562347188264
001054,工银新金融股票,0.0563947633434
000411,景顺长城优质成长,0.0565324695357
001218,国投精选收益灵活配置混合,0.0568513119534
001281,长安鑫利优选灵活配置混合-A,0.0569257134342
000822,东海美丽中国混合,0.0573770491803
000592,建信改革红利股票,0.0577290076336
000935,浙商汇金转型成长混合,0.0578782172003
001245,工银生态环境行业股票,0.0579345088161
000457,上投摩根核心成长,0.0585254282895
000566,华泰柏瑞创新升级混合,0.0585435506901
000462,农银主题轮动灵活配置混合,0.0588703261734
000950,易方达沪深300非银行金融ETF联接,0.0591864716636
000967,华泰柏瑞创新动力灵活配置混合,0.0597140454163
001093,广发纳斯达克生物科技指数-USD,0.0601398601399
000870,嘉实新收益灵活配置混合,0.0609908546615
000796,宝盈睿丰创新灵活配置混合-C,0.0610687022901
000989,嘉实全球互联网股票-USD-现汇,0.0620031796502
000990,嘉实全球互联网股票-USD-现钞,0.0620031796502
001294,新华战略新兴产业灵活配置混合,0.0620347394541
000634,富国天盛灵活配置混合,0.0621781668383
000794,宝盈睿丰创新灵活配置混合-A/B,0.0624024960998
001301,大成睿景灵活配置混合-C,0.0625
001156,申万新能源汽车主题灵活配置混合,0.0625662778367
001300,大成睿景灵活配置混合-A,0.0626702997275
001117,中欧精选灵活配置定期开放混合-A,0.0628778718259
000029,富国宏观策略灵活配置混合,0.0631050116407
000308,建信创新中国混合,0.063601203266
000173,汇添富美丽30混合,0.0638190954774
000595,嘉实泰和混合,0.0638890199594
001215,博时沪港深优质企业灵活配置混合-A,0.0642673521851
000993,华宝兴业稳健回报灵活配置混合,0.0645833333333
000551,信诚幸福消费混合,0.0651214128035
000020,景顺长城品质投资混合,0.065306122449
000663,国投美丽中国灵活配置,0.065312299901
001044,嘉实新消费股票,0.0655319148936
001070,建信信息产业股票,0.0655601659751
001268,富国国家安全主题混合,0.0657439446367
001009,上投摩根安全战略股票,0.0663212435233
001186,富国文体健康股票,0.0667475728155
000936,博时产业新动力灵活配置混合,0.0676153904073
000751,嘉实新兴产业股票,0.0677966101695
000477,广发主题领先灵活配置混合,0.0681679853926
000241,宝盈核心优势-C,0.0685363615508
000746,招商行业精选股票,0.068843151171
001106,华商健康生活灵活配置混合,0.0692148760331
001195,工银农业产业股票,0.0704225352113
000742,国泰新经济灵活配置混合,0.0707303280013
000273,华润元大安鑫灵活配置混合,0.0716845878136
001028,华安物联网主题股票,0.0724043715847
000574,宝盈新价值灵活配置混合,0.0728009087766
000550,广发新动力混合,0.0728355474118
000612,华宝兴业生态中国混合,0.0737685027906
000803,工银研究精选股票,0.0739644970414
001102,前海开源国家比较优势灵活配置混合,0.0741962077494
000591,中银健康生活混合,0.0750176928521
000117,广发轮动配置混合,0.0755076142132
000549,华安大国新经济股票,0.0763447079237
000965,汇丰晋信新动力混合,0.077641984184
001037,国投锐意改革灵活配置混合,0.0777903043968
001005,中海合鑫灵活配置混合,0.0783699059561
001071,华安媒体互联网混合,0.0795206971678
000529,广发竞争优势灵活配置混合,0.0808917197452
001167,金鹰科技创新股票,0.0811638591118
001042,华夏领先股票,0.0816901408451
000127,农银行业领先混合,0.0824892213392
000513,富国高端制造行业股票,0.0825877494838
000063,长盛电子信息主题灵活配置混合,0.0829238329238
000727,融通健康产业灵活配置混合,0.0846233230134
000589,光大保德信银发商机主题混合,0.084641445511
001287,安信优势增长灵活配置混合-A,0.0854991498664
001158,工银新材料新能源行业股票,0.0866035182679
001018,易方达新经济灵活配置混合,0.0867739678097
000294,华安生态优先混合,0.0883620689655
001097,华泰柏瑞积极优选股票,0.0896226415094
000942,广发中证全指信息技术ETF联接-A,0.0910864653933
001193,中金消费升级股票,0.0919395465995
001125,博时互联网主题灵活配置混合,0.0947521865889
000522,华润元大信息传媒科技混合,0.0948509485095
000924,宝盈先进制造灵活配置混合,0.098294884654
000601,华宝兴业创新优选混合,0.10406158747
001279,中海积极增利灵活配置混合,0.106529209622
000404,易方达新兴成长灵活配置混合,0.111327175498
000925,汇添富外延增长主题股票,0.114824335904
000328,上投摩根转型动力混合,0.119164619165
000698,宝盈科技30灵活配置混合,0.120863309353
000697,汇添富移动互联股票,0.124116260801
001313,上投摩根智慧互联股票,0.12687585266
001072,华安智能装备主题股票,0.129787234043
000755,富安达新兴成长灵活配置混合,0.130266718206
000073,上投摩根成长动力混合,0.133819951338
000516,富国祥利一年期定期开放债券-A,
000516,富国祥利一年期定期开放债券-A,
000517,富国祥利一年期定期开放债券-C,
000517,富国祥利一年期定期开放债券-C,
000792,招商定期宝六个月期理财债券,
000792,招商定期宝六个月期理财债券,
